ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-06-16,21627.245943113056,15512.243174392112,27016.8723320346,21627.245943113056,21627.245943113056,-160.39756095425057,-160.39756095425057,-160.39756095425057,234.81271771592998,234.81271771592998,234.81271771592998,-395.2102786701805,-395.2102786701805,-395.2102786701805,0.0,0.0,0.0,21466.848382158805
2024-06-17,21627.65334641384,15843.932221671137,27467.526293312698,21627.65334641384,21627.65334641384,-100.4622603275208,-100.4622603275208,-100.4622603275208,256.1974819064822,256.1974819064822,256.1974819064822,-356.659742234003,-356.659742234003,-356.659742234003,0.0,0.0,0.0,21527.19108608632
2024-06-18,21628.060749714623,15691.060945118164,26073.1829430061,21628.060749714623,21628.060749714623,-666.2098422564476,-666.2098422564476,-666.2098422564476,-351.73863614047565,-351.73863614047565,-351.73863614047565,-314.47120611597194,-314.47120611597194,-314.47120611597194,0.0,0.0,0.0,20961.850907458174
2024-06-19,21628.46815301541,15758.240219755233,27174.287803995758,21628.46815301541,21628.46815301541,-28.875177962049968,-28.875177962049968,-28.875177962049968,240.69501629048187,240.69501629048187,240.69501629048187,-269.5701942525318,-269.5701942525318,-269.5701942525318,0.0,0.0,0.0,21599.592975053358
2024-06-20,21628.87555631619,15749.326430681072,27067.78796190641,21628.87555631619,21628.87555631619,-207.23313632262716,-207.23313632262716,-207.23313632262716,15.713991666457826,15.713991666457826,15.713991666457826,-222.94712798908498,-222.94712798908498,-222.94712798908498,0.0,0.0,0.0,21421.642419993565
2024-06-21,21629.282959616976,15135.401718713078,26236.86697963253,21629.282959616976,21629.282959616976,-922.9655452860615,-922.9655452860615,-922.9655452860615,-747.3336135362028,-747.3336135362028,-747.3336135362028,-175.63193174985867,-175.63193174985867,-175.63193174985867,0.0,0.0,0.0,20706.317414330915
2024-06-22,21629.69036291776,16260.533087663254,27354.832928518663,21629.69036291776,21629.69036291776,222.98513482694443,222.98513482694443,222.98513482694443,351.65304209631086,351.65304209631086,351.65304209631086,-128.66790726936642,-128.66790726936642,-128.66790726936642,0.0,0.0,0.0,21852.675497744705
2024-06-23,21630.097766218543,16203.492874028552,27697.577590171444,21630.097766218543,21630.097766218543,151.72714503051932,151.72714503051932,151.72714503051932,234.81271771612106,234.81271771612106,234.81271771612106,-83.08557268560175,-83.08557268560175,-83.08557268560175,0.0,0.0,0.0,21781.824911249063
2024-06-24,21630.505169781045,16145.954126661736,27094.71708079431,21630.505169781045,21630.505169781045,216.3203284802553,216.3203284802553,216.3203284802553,256.1974819057422,256.1974819057422,256.1974819057422,-39.877153425486895,-39.877153425486895,-39.877153425486895,0.0,0.0,0.0,21846.8254982613
2024-06-25,21630.91257334355,15548.979408292771,26959.09940177449,21630.91257334355,21630.91257334355,-351.71102007672135,-351.71102007672135,-351.71102007672135,-351.7386361417098,-351.7386361417098,-351.7386361417098,0.02761606498845351,0.02761606498845351,0.02761606498845351,0.0,0.0,0.0,21279.20155326683
2024-06-26,21631.31997690605,16204.675186960167,27593.129277106604,21631.31997690605,21631.31997690605,276.4787823443592,276.4787823443592,276.4787823443592,240.6950162923247,240.6950162923247,240.6950162923247,35.78376605203449,35.78376605203449,35.78376605203449,0.0,0.0,0.0,21907.798759250407
2024-06-27,21631.72738046855,16355.048556435842,27250.289372766765,21631.72738046855,21631.72738046855,82.3648800245321,82.3648800245321,82.3648800245321,15.713991668517961,15.713991668517961,15.713991668517961,66.65088835601415,66.65088835601415,66.65088835601415,0.0,0.0,0.0,21714.092260493082
2024-06-28,21632.134784031055,15394.221611062148,26699.97774251204,21632.134784031055,21632.134784031055,-655.3236342105326,-655.3236342105326,-655.3236342105326,-747.333613536511,-747.333613536511,-747.333613536511,92.00997932597839,92.00997932597839,92.00997932597839,0.0,0.0,0.0,20976.81114982052
2024-06-29,21632.542187593554,16452.241101625794,27662.93834179773,21632.542187593554,21632.542187593554,463.0299812104097,463.0299812104097,463.0299812104097,351.6530420943035,351.6530420943035,351.6530420943035,111.37693911610616,111.37693911610616,111.37693911610616,0.0,0.0,0.0,22095.572168803963
2024-06-30,21632.949591156055,16820.945576332582,27185.26629271797,21632.949591156055,21632.949591156055,359.22515144000226,359.22515144000226,359.22515144000226,234.81271771609394,234.81271771609394,234.81271771609394,124.41243372390832,124.41243372390832,124.41243372390832,0.0,0.0,0.0,21992.174742596057
2024-07-01,21633.35699471856,16301.279336418344,27374.047233857298,21633.35699471856,21633.35699471856,387.12541080834035,387.12541080834035,387.12541080834035,256.1974819062,256.1974819062,256.1974819062,130.92792890214037,130.92792890214037,130.92792890214037,0.0,0.0,0.0,22020.482405526902
2024-07-02,21633.76439828106,16020.238517080641,27106.479937806478,21633.76439828106,21633.76439828106,-220.8508250310271,-220.8508250310271,-220.8508250310271,-351.7386361410587,-351.7386361410587,-351.7386361410587,130.88781111003158,130.88781111003158,130.88781111003158,0.0,0.0,0.0,21412.913573250033
2024-07-03,21634.17180184356,16666.34465079668,27662.43078899708,21634.17180184356,21634.17180184356,365.1026334291466,365.1026334291466,365.1026334291466,240.6950162941676,240.6950162941676,240.6950162941676,124.40761713497893,124.40761713497893,124.40761713497893,0.0,0.0,0.0,21999.274435272706
2024-07-04,21634.579205406066,16095.007825748116,27080.224024933752,21634.579205406066,21634.579205406066,127.46248958997431,127.46248958997431,127.46248958997431,15.713991669124525,15.713991669124525,15.713991669124525,111.74849792084979,111.74849792084979,111.74849792084979,0.0,0.0,0.0,21762.04169499604
2024-07-05,21634.986608968564,15567.721777136383,26712.711294721204,21634.986608968564,21634.986608968564,-654.0254728909757,-654.0254728909757,-654.0254728909757,-747.3336135368193,-747.3336135368193,-747.3336135368193,93.30814064584348,93.30814064584348,93.30814064584348,0.0,0.0,0.0,20980.96113607759
2024-07-06,21635.394012531066,16261.499843568865,27370.83628056579,21635.394012531066,21635.394012531066,421.2615056447613,421.2615056447613,421.2615056447613,351.653042094396,351.653042094396,351.653042094396,69.60846355036529,69.60846355036529,69.60846355036529,0.0,0.0,0.0,22056.655518175827
2024-07-07,21635.801416093564,16374.24547568984,27442.856979114997,21635.801416093564,21635.801416093564,276.0931957551002,276.0931957551002,276.0931957551002,234.81271771579392,234.81271771579392,234.81271771579392,41.28047803930628,41.28047803930628,41.28047803930628,0.0,0.0,0.0,21911.894611848664
2024-07-08,21636.20881965607,16408.51955378322,27404.06704232543,21636.20881965607,21636.20881965607,265.24426204396536,265.24426204396536,265.24426204396536,256.19748190426225,256.19748190426225,256.19748190426225,9.046780139703122,9.046780139703122,9.046780139703122,0.0,0.0,0.0,21901.453081700034
2024-07-09,21636.61622321857,15581.875291392606,26803.909424994235,21636.61622321857,21636.61622321857,-378.0364493292015,-378.0364493292015,-378.0364493292015,-351.7386361397446,-351.7386361397446,-351.7386361397446,-26.297813189456956,-26.297813189456956,-26.297813189456956,0.0,0.0,0.0,21258.57977388937
2024-07-10,21637.02362678107,15769.44155512716,27214.700110544294,21637.02362678107,21637.02362678107,176.7880869520593,176.7880869520593,176.7880869520593,240.69501629161192,240.69501629161192,240.69501629161192,-63.906929339552605,-63.906929339552605,-63.906929339552605,0.0,0.0,0.0,21813.81171373313
2024-07-11,21637.431030343574,15705.091048311779,26977.726427523372,21637.431030343574,21637.431030343574,-87.19003978180682,-87.19003978180682,-87.19003978180682,15.713991669106905,15.713991669106905,15.713991669106905,-102.90403145091372,-102.90403145091372,-102.90403145091372,0.0,0.0,0.0,21550.240990561768
2024-07-12,21637.838433906076,15292.53782401847,26285.590351091487,21637.838433906076,21637.838433906076,-889.7375684966336,-889.7375684966336,-889.7375684966336,-747.3336135355826,-747.3336135355826,-747.3336135355826,-142.40395496105097,-142.40395496105097,-142.40395496105097,0.0,0.0,0.0,20748.100865409444
2024-07-13,21638.245837468574,16105.44238348825,27533.514015217053,21638.245837468574,21638.245837468574,170.11902297971355,170.11902297971355,170.11902297971355,351.65304209519417,351.65304209519417,351.65304209519417,-181.53401911548065,-181.53401911548065,-181.53401911548065,0.0,0.0,0.0,21808.364860448288
2024-07-14,21638.65324103108,15819.569139824416,26774.199118347085,21638.65324103108,21638.65324103108,15.358548071544286,15.358548071544286,15.358548071544286,234.81271771549382,234.81271771549382,234.81271771549382,-219.45416964394954,-219.45416964394954,-219.45416964394954,0.0,0.0,0.0,21654.011789102624
2024-07-15,21639.06064459358,16085.18697315852,27655.746332535546,21639.06064459358,21639.06064459358,0.8218321486500271,0.8218321486500271,0.8218321486500271,256.19748190729376,256.19748190729376,256.19748190729376,-255.37564975864373,-255.37564975864373,-255.37564975864373,0.0,0.0,0.0,21639.88247674223
2024-07-16,21639.46804815608,15768.273906658576,26749.213201570314,21639.46804815608,21639.46804815608,-640.3163868003429,-640.3163868003429,-640.3163868003429,-351.7386361390935,-351.7386361390935,-351.7386361390935,-288.5777506612494,-288.5777506612494,-288.5777506612494,0.0,0.0,0.0,20999.151661355736
2024-07-17,21639.875451718584,15792.10751674425,27084.23247457107,21639.875451718584,21639.875451718584,-77.72724174973493,-77.72724174973493,-77.72724174973493,240.6950162934548,240.6950162934548,240.6950162934548,-318.4222580431897,-318.4222580431897,-318.4222580431897,0.0,0.0,0.0,21562.14820996885
2024-07-18,21640.282855281086,15424.985892586103,26617.64031713675,21640.282855281086,21640.282855281086,-328.65129384160053,-328.65129384160053,-328.65129384160053,15.713991667011529,15.713991667011529,15.713991667011529,-344.36528550861203,-344.36528550861203,-344.36528550861203,0.0,0.0,0.0,21311.631561439484
2024-07-19,21640.690258843584,14828.505216791475,26207.156738470054,21640.690258843584,21640.690258843584,-1113.2998806626276,-1113.2998806626276,-1113.2998806626276,-747.3336135374356,-747.3336135374356,-747.3336135374356,-365.9662671251919,-365.9662671251919,-365.9662671251919,0.0,0.0,0.0,20527.390378180957
2024-07-20,21641.09766240609,15850.816089570613,27221.61771379805,21641.09766240609,21641.09766240609,-31.24092481780034,-31.24092481780034,-31.24092481780034,351.6530420924812,351.6530420924812,351.6530420924812,-382.89396691028156,-382.89396691028156,-382.89396691028156,0.0,0.0,0.0,21609.85673758829
2024-07-21,21641.50506596859,15925.859214696273,27205.703044791182,21641.50506596859,21641.50506596859,-160.11673271953762,-160.11673271953762,-160.11673271953762,234.81271771573986,234.81271771573986,234.81271771573986,-394.9294504352775,-394.9294504352775,-394.9294504352775,0.0,0.0,0.0,21481.388333249055
2024-07-22,21641.91246953109,15353.40514040329,27324.618361194603,21641.91246953109,21641.91246953109,-145.76856840586936,-145.76856840586936,-145.76856840586936,256.19748190655383,256.19748190655383,256.19748190655383,-401.9660503124232,-401.9660503124232,-401.9660503124232,0.0,0.0,0.0,21496.14390112522
2024-07-23,21642.319873093595,15550.289533197358,26336.388182106333,21642.319873093595,21642.319873093595,-755.7450767721072,-755.7450767721072,-755.7450767721072,-351.7386361403276,-351.7386361403276,-351.7386361403276,-404.0064406317796,-404.0064406317796,-404.0064406317796,0.0,0.0,0.0,20886.57479632149
2024-07-24,21642.727276656096,15995.110914265479,26873.75396194838,21642.727276656096,21642.727276656096,-160.46199678179502,-160.46199678179502,-160.46199678179502,240.69501629309835,240.69501629309835,240.69501629309835,-401.15701307489337,-401.15701307489337,-401.15701307489337,0.0,0.0,0.0,21482.2652798743
2024-07-25,21643.134680218594,16079.812761911633,26592.683259056623,21643.134680218594,21643.134680218594,-377.9058256886001,-377.9058256886001,-377.9058256886001,15.71399166491617,15.71399166491617,15.71399166491617,-393.6198173535163,-393.6198173535163,-393.6198173535163,0.0,0.0,0.0,21265.228854529996
2024-07-26,21643.5420837811,14977.580511675485,26296.895623892942,21643.5420837811,21643.5420837811,-1129.016002438968,-1129.016002438968,-1129.016002438968,-747.3336135364383,-747.3336135364383,-747.3336135364383,-381.68238890252957,-381.68238890252957,-381.68238890252957,0.0,0.0,0.0,20514.526081342134
2024-07-27,21643.9494873436,15996.090785152512,27385.809472823028,21643.9494873436,21643.9494873436,-14.052793807307017,-14.052793807307017,-14.052793807307017,351.65304209327934,351.65304209327934,351.65304209327934,-365.7058359005864,-365.7058359005864,-365.7058359005864,0.0,0.0,0.0,21629.896693536295
2024-07-28,21644.3568909061,15785.960242079167,26887.44704675682,21644.3568909061,21644.3568909061,-111.29887677563521,-111.29887677563521,-111.29887677563521,234.81271771543973,234.81271771543973,234.81271771543973,-346.1115944910749,-346.1115944910749,-346.1115944910749,0.0,0.0,0.0,21533.058014130464
2024-07-29,21644.764294468605,16286.242023695695,27389.203357131686,21644.764294468605,21644.764294468605,-67.16980286747639,-67.16980286747639,-67.16980286747639,256.1974819070116,256.1974819070116,256.1974819070116,-323.367284774488,-323.367284774488,-323.367284774488,0.0,0.0,0.0,21577.59449160113
2024-07-30,21645.171698031107,15263.61946010737,26638.203848075103,21645.171698031107,21645.171698031107,-649.7107464868553,-649.7107464868553,-649.7107464868553,-351.7386361396766,-351.7386361396766,-351.7386361396766,-297.9721103471786,-297.9721103471786,-297.9721103471786,0.0,0.0,0.0,20995.46095154425
2024-07-31,21645.579101593605,16096.403954449148,27214.44159770351,21645.579101593605,21645.579101593605,-29.747224623574038,-29.747224623574038,-29.747224623574038,240.69501629194764,240.69501629194764,240.69501629194764,-270.44224091552167,-270.44224091552167,-270.44224091552167,0.0,0.0,0.0,21615.83187697003
2024-08-01,21645.986505156106,15997.474298907302,26856.499846148574,21645.986505156106,21645.986505156106,-225.58260959055633,-225.58260959055633,-225.58260959055633,15.713991666976305,15.713991666976305,15.713991666976305,-241.29660125753267,-241.29660125753267,-241.29660125753267,0.0,0.0,0.0,21420.40389556555
2024-08-02,21646.39390871861,14952.59611780585,26442.894850041987,21646.39390871861,21646.39390871861,-958.3770748920045,-958.3770748920045,-958.3770748920045,-747.3336135382912,-747.3336135382912,-747.3336135382912,-211.04346135371344,-211.04346135371344,-211.04346135371344,0.0,0.0,0.0,20688.01683382661
2024-08-03,21646.80131228111,16340.131113342079,27264.09323757284,21646.80131228111,21646.80131228111,171.48485904801515,171.48485904801515,171.48485904801515,351.6530420933718,351.6530420933718,351.6530420933718,-180.16818304535667,-180.16818304535667,-180.16818304535667,0.0,0.0,0.0,21818.286171329124
2024-08-04,21647.20871584361,16336.839847854195,27219.25032225886,21647.20871584361,21647.20871584361,85.69028813286853,85.69028813286853,85.69028813286853,234.8127177154127,234.8127177154127,234.8127177154127,-149.12242958254416,-149.12242958254416,-149.12242958254416,0.0,0.0,0.0,21732.89900397648
2024-08-05,21647.616119406113,16132.62926519636,27044.269754915687,21647.616119406113,21647.616119406113,137.88239427811135,137.88239427811135,137.88239427811135,256.19748190746935,256.19748190746935,256.19748190746935,-118.31508762935799,-118.31508762935799,-118.31508762935799,0.0,0.0,0.0,21785.498513684226
2024-08-06,21648.023522968615,15856.08696859835,27092.23731393236,21648.023522968615,21648.023522968615,-439.8437248005905,-439.8437248005905,-439.8437248005905,-351.7386361409107,-351.7386361409107,-351.7386361409107,-88.10508865967975,-88.10508865967975,-88.10508865967975,0.0,0.0,0.0,21208.179798168025
2024-08-07,21648.430926531117,15899.391274810667,27346.114944714598,21648.430926531117,21648.430926531117,181.8987660201548,181.8987660201548,181.8987660201548,240.6950162915912,240.6950162915912,240.6950162915912,-58.796250271436406,-58.796250271436406,-58.796250271436406,0.0,0.0,0.0,21830.329692551273
2024-08-08,21648.83833009362,15916.100289048816,27533.723566676905,21648.83833009362,21648.83833009362,-14.920198260172745,-14.920198260172745,-14.920198260172745,15.713991664880947,15.713991664880947,15.713991664880947,-30.63418992505369,-30.63418992505369,-30.63418992505369,0.0,0.0,0.0,21633.918131833445
2024-08-09,21649.24573365612,15294.551344571712,26553.660653795436,21649.24573365612,21649.24573365612,-751.1389096784318,-751.1389096784318,-751.1389096784318,-747.3336135370547,-747.3336135370547,-747.3336135370547,-3.8052961413770703,-3.8052961413770703,-3.8052961413770703,0.0,0.0,0.0,20898.106823977687
2024-08-10,21649.653137218622,16656.70547747461,27790.933185676364,21649.653137218622,21649.653137218622,373.2153647374224,373.2153647374224,373.2153647374224,351.6530420941701,351.6530420941701,351.6530420941701,21.562322643252354,21.562322643252354,21.562322643252354,0.0,0.0,0.0,22022.868501956043
2024-08-11,21650.060540781124,16153.109332716174,27935.064930279394,21650.060540781124,21650.060540781124,280.20876929983814,280.20876929983814,280.20876929983814,234.81271771587691,234.81271771587691,234.81271771587691,45.396051583961274,45.396051583961274,45.396051583961274,0.0,0.0,0.0,21930.269310080963
2024-08-12,21650.467944343625,16493.23620686322,27761.462504120023,21650.467944343625,21650.467944343625,323.87182105794477,323.87182105794477,323.87182105794477,256.1974819069077,256.1974819069077,256.1974819069077,67.6743391510371,67.6743391510371,67.6743391510371,0.0,0.0,0.0,21974.33976540157
2024-08-13,21650.875347906127,15648.415547842722,27333.85836000107,21650.875347906127,21650.875347906127,-263.3177733396058,-263.3177733396058,-263.3177733396058,-351.73863613837455,-351.73863613837455,-351.73863613837455,88.4208627987687,88.4208627987687,88.4208627987687,0.0,0.0,0.0,21387.557574566523
2024-08-14,21651.28275146863,16453.80305496801,27865.574909700863,21651.28275146863,21651.28275146863,348.3925832779987,348.3925832779987,348.3925832779987,240.69501629343404,240.69501629343404,240.69501629343404,107.69756698456472,107.69756698456472,107.69756698456472,0.0,0.0,0.0,21999.67533474663
2024-08-15,21651.69015503113,16281.06773571848,26922.714498891342,21651.69015503113,21651.69015503113,141.31086812259755,141.31086812259755,141.31086812259755,15.71399166486331,15.71399166486331,15.71399166486331,125.59687645773425,125.59687645773425,125.59687645773425,0.0,0.0,0.0,21793.001023153727
2024-08-16,21652.097558593632,15174.632547582165,26833.621268839597,21652.097558593632,21652.097558593632,-605.1002100608608,-605.1002100608608,-605.1002100608608,-747.3336135376021,-747.3336135376021,-747.3336135376021,142.23340347674144,142.23340347674144,142.23340347674144,0.0,0.0,0.0,21046.997348532772
2024-08-17,21652.504962156134,16440.61844907074,27871.586712751578,21652.504962156134,21652.504962156134,509.3885144379589,509.3885144379589,509.3885144379589,351.6530420942625,351.6530420942625,351.6530420942625,157.7354723436964,157.7354723436964,157.7354723436964,0.0,0.0,0.0,22161.893476594094
2024-08-18,21652.912365718636,16375.777197121244,27211.789701546317,21652.912365718636,21652.912365718636,407.0494961681338,407.0494961681338,407.0494961681338,234.81271771584989,234.81271771584989,234.81271771584989,172.23677845228391,172.23677845228391,172.23677845228391,0.0,0.0,0.0,22059.961861886768
2024-08-19,21653.319769281137,16355.081592305509,27647.545838808466,21653.319769281137,21653.319769281137,442.06596430458677,442.06596430458677,442.06596430458677,256.19748190616764,256.19748190616764,256.19748190616764,185.8684823984191,185.8684823984191,185.8684823984191,0.0,0.0,0.0,22095.385733585725
2024-08-20,21653.72717284364,16051.817219121542,26790.649328811327,21653.72717284364,21653.72717284364,-152.98662276727407,-152.98662276727407,-152.98662276727407,-351.7386361396086,-351.7386361396086,-351.7386361396086,198.7520133723346,198.7520133723346,198.7520133723346,0.0,0.0,0.0,21500.740550076363
2024-08-21,21654.13457640614,16851.63320098271,28004.844636556816,21654.13457640614,21654.13457640614,451.6878374269921,451.6878374269921,451.6878374269921,240.69501629307766,240.69501629307766,240.69501629307766,210.9928211339144,210.9928211339144,210.9928211339144,0.0,0.0,0.0,22105.82241383313
2024-08-22,21654.541979968642,16295.325307467998,27712.464930358536,21654.541979968642,21654.541979968642,238.38926537212234,238.38926537212234,238.38926537212234,15.713991667547612,15.713991667547612,15.713991667547612,222.67527370457472,222.67527370457472,222.67527370457472,0.0,0.0,0.0,21892.931245340766
2024-08-23,21654.94938353114,15365.720328231993,26698.368573941803,21654.94938353114,21654.94938353114,-513.4747634929497,-513.4747634929497,-513.4747634929497,-747.3336135379104,-747.3336135379104,-747.3336135379104,233.8588500449607,233.8588500449607,233.8588500449607,0.0,0.0,0.0,21141.474620038192
2024-08-24,21655.356787093646,16079.52456632597,27934.179898124698,21655.356787093646,21655.356787093646,596.2287672545281,596.2287672545281,596.2287672545281,351.65304209576647,351.65304209576647,351.65304209576647,244.57572515876154,244.57572515876154,244.57572515876154,0.0,0.0,0.0,22251.585554348174
2024-08-25,21655.764190656148,16127.148928004157,27832.370702702618,21655.764190656148,21655.764190656148,489.64250879429835,489.64250879429835,489.64250879429835,234.81271771554975,234.81271771554975,234.81271771554975,254.82979107874866,254.82979107874866,254.82979107874866,0.0,0.0,0.0,22145.406699450446
2024-08-26,21656.171594218646,17187.614369262777,27724.376427279218,21656.171594218646,21656.171594218646,520.7945848326237,520.7945848326237,520.7945848326237,256.19748190662546,256.19748190662546,256.19748190662546,264.59710292599834,264.59710292599834,264.59710292599834,0.0,0.0,0.0,22176.96617905127
2024-08-27,21656.57899778115,15783.344783683187,26940.659011023723,21656.57899778115,21656.57899778115,-77.9109496087895,-77.9109496087895,-77.9109496087895,-351.7386361401797,-351.7386361401797,-351.7386361401797,273.82768653139027,273.82768653139027,273.82768653139027,0.0,0.0,0.0,21578.66804817236
2024-08-28,21656.986401343653,16512.274327328334,27948.586260563723,21656.986401343653,21656.986401343653,523.1436110381582,523.1436110381582,523.1436110381582,240.69501629492052,240.69501629492052,240.69501629492052,282.44859474323766,282.44859474323766,282.44859474323766,0.0,0.0,0.0,22180.13001238181
2024-08-29,21657.39380490615,16442.425540116295,27608.819260806235,21657.39380490615,21657.39380490615,306.08204681711106,306.08204681711106,306.08204681711106,15.713991667530008,15.713991667530008,15.713991667530008,290.3680551495811,290.3680551495811,290.3680551495811,0.0,0.0,0.0,21963.475851723262
2024-08-30,21657.801208468656,15490.259917411366,26313.047557369442,21657.801208468656,21657.801208468656,-449.8530995653253,-449.8530995653253,-449.8530995653253,-747.3336135382185,-747.3336135382185,-747.3336135382185,297.4805139728932,297.4805139728932,297.4805139728932,0.0,0.0,0.0,21207.948108903332
2024-08-31,21658.208612031158,16873.07838908266,28283.04294133968,21658.208612031158,21658.208612031158,655.3253926568555,655.3253926568555,655.3253926568555,351.65304209585895,351.65304209585895,351.65304209585895,303.67235056099656,303.67235056099656,303.67235056099656,0.0,0.0,0.0,22313.534004688012
2024-09-01,21658.616015593656,16649.072093642535,27762.314644796545,21658.616015593656,21658.616015593656,543.640732870486,543.640732870486,543.640732870486,234.8127177155228,234.8127177155228,234.8127177155228,308.82801515496305,308.82801515496305,308.82801515496305,0.0,0.0,0.0,22202.25674846414
2024-09-02,21659.02341915616,16788.490491966906,28031.421589270234,21659.02341915616,21659.02341915616,569.0338120121771,569.0338120121771,569.0338120121771,256.19748190708316,256.19748190708316,256.19748190708316,312.836330105094,312.836330105094,312.836330105094,0.0,0.0,0.0,22228.05723116834
2024-09-03,21659.430822718663,15790.548723309836,27293.436139091653,21659.430822718663,21659.430822718663,-36.141944364934304,-36.141944364934304,-36.141944364934304,-351.73863613952864,-351.73863613952864,-351.73863613952864,315.5966917745944,315.5966917745944,315.5966917745944,0.0,0.0,0.0,21623.288878353727
2024-09-04,21659.83822628116,16732.65104026785,27870.052616462694,21659.83822628116,21659.83822628116,557.7199332945233,557.7199332945233,557.7199332945233,240.6950162923648,240.6950162923648,240.6950162923648,317.02491700215853,317.02491700215853,317.02491700215853,0.0,0.0,0.0,22217.558159575685
2024-09-05,21660.245629843666,17054.348310099223,27477.93449009933,21660.245629843666,21660.245629843666,332.7724855684907,332.7724855684907,332.7724855684907,15.713991667512389,15.713991667512389,15.713991667512389,317.0584939009783,317.0584939009783,317.0584939009783,0.0,0.0,0.0,21993.018115412156
2024-09-06,21660.653033406168,15262.222562771947,26979.17099716621,21660.653033406168,21660.653033406168,-431.672592251443,-431.672592251443,-431.672592251443,-747.333613536982,-747.333613536982,-747.333613536982,315.661021285539,315.661021285539,315.661021285539,0.0,0.0,0.0,21228.980441154727
2024-09-07,21661.060436968666,16115.44510437494,27446.820569995376,21661.060436968666,21661.060436968666,664.4786953543583,664.4786953543583,664.4786953543583,351.65304209314587,351.65304209314587,351.65304209314587,312.82565326121244,312.82565326121244,312.82565326121244,0.0,0.0,0.0,22325.539132323025
2024-09-08,21661.46784053117,16590.36169996393,27930.27877093719,21661.46784053117,21661.46784053117,543.390121987582,543.390121987582,543.390121987582,234.812717715987,234.812717715987,234.812717715987,308.57740427159507,308.57740427159507,308.57740427159507,0.0,0.0,0.0,22204.857962518752
2024-09-09,21661.87524409367,16782.64515981336,27996.78483508252,21661.87524409367,21661.87524409367,559.1716957151349,559.1716957151349,559.1716957151349,256.1974819063432,256.1974819063432,256.1974819063432,302.9742138087917,302.9742138087917,302.9742138087917,0.0,0.0,0.0,22221.046939808806
2024-09-10,21662.28264765617,16038.314025189187,27017.93835328641,21662.28264765617,21662.28264765617,-55.63191866622882,-55.63191866622882,-55.63191866622882,-351.7386361388776,-351.7386361388776,-351.7386361388776,296.1067174726488,296.1067174726488,296.1067174726488,0.0,0.0,0.0,21606.650728989942
2024-09-11,21662.690051218677,16618.948190680443,27945.798726030866,21662.690051218677,21662.690051218677,528.7917367407749,528.7917367407749,528.7917367407749,240.69501629420768,240.69501629420768,240.69501629420768,288.0967204465672,288.0967204465672,288.0967204465672,0.0,0.0,0.0,22191.481787959452
2024-09-12,21663.097454781175,16429.08637560067,27509.920865357668,21663.097454781175,21663.097454781175,294.80841065639527,294.80841065639527,294.80841065639527,15.713991670196691,15.713991670196691,15.713991670196691,279.0944189861986,279.0944189861986,279.0944189861986,0.0,0.0,0.0,21957.90586543757
2024-09-13,21663.504858343676,15567.722316307874,26817.18512957582,21663.504858343676,21663.504858343676,-478.05915007546247,-478.05915007546247,-478.05915007546247,-747.3336135357455,-747.3336135357455,-747.3336135357455,269.274463460283,269.274463460283,269.274463460283,0.0,0.0,0.0,21185.445708268213
2024-09-14,21663.91226190618,16747.8108048117,27983.493567930564,21663.91226190618,21663.91226190618,610.4840432281104,610.4840432281104,610.4840432281104,351.6530420939441,351.6530420939441,351.6530420939441,258.8310011341664,258.8310011341664,258.8310011341664,0.0,0.0,0.0,22274.39630513429
2024-09-15,21664.31966546868,16863.004315969523,27713.8506315066,21664.31966546868,21664.31966546868,482.7845944006209,482.7845944006209,482.7845944006209,234.81271771623295,234.81271771623295,234.81271771623295,247.971876684388,247.971876684388,247.971876684388,0.0,0.0,0.0,22147.104259869302
2024-09-16,21664.72706903118,16975.80659819859,27380.08297201005,21664.72706903118,21664.72706903118,493.1096838426099,493.1096838426099,493.1096838426099,256.1974819056032,256.1974819056032,256.1974819056032,236.91220193700667,236.91220193700667,236.91220193700667,0.0,0.0,0.0,22157.83675287379
2024-09-17,21665.134472593687,15786.768893323482,26913.191232306493,21665.134472593687,21665.134472593687,-125.87110378704732,-125.87110378704732,-125.87110378704732,-351.73863614011174,-351.73863614011174,-351.73863614011174,225.86753235306446,225.86753235306446,225.86753235306446,0.0,0.0,0.0,21539.263368806638
2024-09-18,21665.541876156185,16877.467289539953,27774.88007365787,21665.541876156185,21665.541876156185,455.74192166045,455.74192166045,455.74192166045,240.69501629305688,240.69501629305688,240.69501629305688,215.04690536739307,215.04690536739307,215.04690536739307,0.0,0.0,0.0,22121.283797816635
2024-09-19,21665.949279718687,16028.418198697034,27414.35530196592,21665.949279718687,21665.949279718687,220.3599958301542,220.3599958301542,220.3599958301542,15.713991668101315,15.713991668101315,15.713991668101315,204.6460041620529,204.6460041620529,204.6460041620529,0.0,0.0,0.0,21886.30927554884
2024-09-20,21666.356683281192,15454.392969291925,26344.717288139655,21666.356683281192,21666.356683281192,-552.4929040742254,-552.4929040742254,-552.4929040742254,-747.3336135360537,-747.3336135360537,-747.3336135360537,194.8407094618283,194.8407094618283,194.8407094618283,0.0,0.0,0.0,21113.863779206968
